age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country
45, Private, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,65, United-States
36, Private, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,65, United-States
67, Private, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,1844,70, United-States
35, Private, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,5013,0,70, United-States
27, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,2829,0,70, United-States
28, Private, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,70, United-States
47, Private, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,70, United-States
29, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,3411,0,70, Mexico
37, Private, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,70, United-States
56, Local-gov, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,41, United-States
43, Local-gov, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,4386,0,99, United-States
31, Local-gov, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,15024,0,56, United-States
24, Local-gov, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,72, United-States
36, Local-gov, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,57, United-States
42, Local-gov, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,52, United-States
36, Local-gov, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,56, United-States
50, Local-gov, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,52, United-States
35, Local-gov, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,61, United-States
42, Local-gov, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,72, United-States
46, Local-gov, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,38, United-States
37, Local-gov, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Canada
45, Local-gov, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States
41, Local-gov, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States
42, Local-gov, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,5178,0,40, United-States
42, Local-gov, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States
43, Local-gov, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States
37, Local-gov, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,5178,0,40, United-States
50, Local-gov, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,7688,0,40, United-States
45, Local-gov, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1887,40, Mexico
38, Local-gov, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States
41, Local-gov, Some-college,10, Married-civ-spouse, Other-service, Husband, White, Male,0,1485,40, United-States
47, Local-gov, Some-college,10, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States
55, Local-gov, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States
34, Local-gov, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States
42, Local-gov, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, United-States
44, Local-gov, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States
25, Local-gov, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States
45, Local-gov, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States
52, Local-gov, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States
44, Local-gov, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1485,40, United-States
41, Local-gov, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States
41, Local-gov, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States
36, Local-gov, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States
45, Local-gov, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States
43, Local-gov, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,1887,40, United-States
46, Local-gov, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States
33, Local-gov, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States
50, Local-gov, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States
46, Local-gov, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States
34, Local-gov, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States
29, Local-gov, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,1485,40, United-States
30, Local-gov, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,15024,0,40, United-States
40, Local-gov, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,7298,0,40, United-States
45, Local-gov, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States
53, Local-gov, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,4386,0,40, United-States
36, Local-gov, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States
32, Local-gov, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States
51, Local-gov, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States
39, Local-gov, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States
33, Local-gov, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,1887,40, United-States
47, Local-gov, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States
42, Local-gov, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States
53, Local-gov, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,1887,40, United-States
47, Local-gov, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1887,40, United-States
49, Local-gov, Some-college,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,7298,0,40, United-States
36, Local-gov, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,42, United-States
40, Local-gov, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,42, United-States
48, Local-gov, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,42, United-States
49, Local-gov, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,44, United-States
37, Local-gov, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,45, United-States
42, Local-gov, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States
41, Local-gov, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,45, United-States
45, Local-gov, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,7688,0,50, United-States
26, Local-gov, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,55, United-States
32, Local-gov, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States
59, Local-gov, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States
36, Local-gov, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,60, United-States
38, Local-gov, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,60, United-States
46, Local-gov, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,70, United-States
49, Local-gov, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,46, United-States
38, Local-gov, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,72, United-States
54, Local-gov, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,52, United-States
32, Local-gov, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,99, United-States
43, Local-gov, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,17, United-States
33, Local-gov, Some-college,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,66, ?
46, Local-gov, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,24, United-States
37, Local-gov, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,30, United-States
61, Local-gov, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,35, United-States
53, Local-gov, Some-college,10, Married-civ-spouse, Other-service, Husband, White, Male,0,0,35, United-States
31, Local-gov, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, United-States
41, Local-gov, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States
59, Local-gov, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States
34, Local-gov, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1740,40, United-States
52, Local-gov, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States
36, Local-gov, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States
50, Local-gov, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States
30, Local-gov, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States
41, Local-gov, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States
34, Local-gov, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States
36, Local-gov, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States
35, Local-gov, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States
37, Local-gov, Some-college,10, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States
35, Local-gov, Some-college,10, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States
69, Local-gov, Some-college,10, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States
25, Local-gov, Some-college,10, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States
35, Local-gov, Some-college,10, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States
43, Local-gov, Some-college,10, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States
32, Local-gov, Some-college,10, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States
29, Local-gov, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States
26, Local-gov, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States
41, Local-gov, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States
47, Local-gov, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States
39, Local-gov, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States
48, Local-gov, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States
38, Local-gov, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States
35, Local-gov, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2377,40, United-States
41, Local-gov, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States
54, Local-gov, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States
25, Local-gov, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States
50, Local-gov, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Mexico
35, Local-gov, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States
43, Local-gov, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States
49, Local-gov, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States
28, Local-gov, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States
33, Local-gov, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States
33, Local-gov, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States
